season,player_id,player,country_esake,games,minutes_per_game,estimated_total_minutes,is_greek,classification_method,exclude_data_contamination,source_url,team_id,esake_roster_team_id,team,standing,team_games,lower_half
2012-13,000006F1,ΧΙΟΥΖ Τάιλερ,,3,3.73,11.19,False,Manual review of blank country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=00000001&idseason=00000001,0000000B,00000011,ΠΑΝΕΛΕΥΣΙΝΙΑΚΟΣ,11,26,True
2012-13,0000071E,ΧΟΡΝ Πάρις,,19,18.31,347.89,False,Manual review of blank country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=00000001&idseason=00000001,0000000E,00000014,ΡΕΘΥΜΝΟ CRETAN KINGS,5,26,False
2012-13,000006BD,ΧΡΥΣΙΚΟΠΟΥΛΟΣ Λίνος,ΕΛΛΑΔΑ,12,11.48,137.76,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=00000001&idseason=00000001,0000000C,00000012,ΠΑΟΚ,4,26,False
2012-13,000006C0,ΨΑΡΟΠΟΥΛΟΣ Σωκράτης,ΕΛΛΑΔΑ,21,8.21,172.41,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=00000001&idseason=00000001,0000000D,00000013,ΠΕΡΙΣΤΕΡΙ Betsson,13,26,True
2013-14,00000715,ΑΒΡΑΜΙΔΗΣ Δήμος,ΕΛΛΑΔΑ,23,10.38,238.74,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,0000000B,00000011,ΠΑΝΕΛΕΥΣΙΝΙΑΚΟΣ,12,26,True
2013-14,0000000B,ΑΓΓΕΛΟΠΟΥΛΟΣ Νίκος,ΕΛΛΑΔΑ,24,18.23,437.52,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,0000000E,00000014,ΡΕΘΥΜΝΟ CRETAN KINGS,9,26,True
2013-14,0000000F,ΑΓΡΑΒΑΝΗΣ Δημήτρης,ΕΛΛΑΔΑ,13,8.16,106.08,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000002,00000002,ΟΛΥΜΠΙΑΚΟΣ,2,26,False
2013-14,00000012,ΑΘΑΝΑΣΟΥΛΑΣ Γιάννης,ΕΛΛΑΔΑ,25,16.34,408.5,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000003,00000003,ΠΑΝΙΩΝΙΟΣ COSMORAMA TRAVEL,3,26,False
2013-14,00000013,ΑΘΗΝΑΙΟΥ Γιάννης,ΕΛΛΑΔΑ,22,30.56,672.32,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000005,00000005,ΑΡΗΣ,7,26,False
2013-14,F4A1D655,ΑΝΤΕΓΚΠΟΓΙΕ Στέφεν,,23,12.72,292.56,False,Manual review of blank country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,7E7C484C,2022074188,ΚΗΦΙΣΙΑ,5,26,False
2013-14,0000003B,ΑΝΤΩΝΑΚΗΣ Τάσος,ΕΛΛΑΔΑ,25,17.52,438.0,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000006,00000006,ΗΛΥΣΙΑΚΟΣ,13,26,True
2013-14,0000003F,ΑΠΟΣΤΟΛΙΔΗΣ Γιώργος,ΕΛΛΑΔΑ,4,8.57,34.28,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000001,00000001,ΠΑΝΑΘΗΝΑΪΚΟΣ AKTOR,1,26,False
2013-14,00000043,ΑΡΑΠΗΣ Δημήτρης,ΕΛΛΑΔΑ,19,12.91,245.29,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,0000000B,00000011,ΠΑΝΕΛΕΥΣΙΝΙΑΚΟΣ,12,26,True
2013-14,00000046,ΑΡΓΥΡΟΠΟΥΛΟΣ Νίκος,ΕΛΛΑΔΑ,25,20.67,516.75,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000004,00000004,ΑΠΟΛΛΩΝ Π. CARNA,8,26,True
2013-14,000006D7,ΑΡΜΠΕΤ Γκρεγκόρ,,15,12.09,181.35,False,Manual review of blank country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,0000000E,00000014,ΡΕΘΥΜΝΟ CRETAN KINGS,9,26,True
2013-14,0000004F,ΑΣΗΜΑΚΟΠΟΥΛΟΣ Αντώνης,ΕΛΛΑΔΑ,25,19.19,479.75,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000005,00000005,ΑΡΗΣ,7,26,False
2013-14,3B41D669,ΑΣΚΑ Ιβάν,ΗΠΑ,25,31.2,780.0,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000007,00000007,ΙΚΑΡΟΣ LUCY HTL,14,26,True
2013-14,00000053,ΒΑΒΑΤΣΙΚΟΣ Γιάννης,ΕΛΛΑΔΑ,16,7.11,113.76,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000006,00000006,ΗΛΥΣΙΑΚΟΣ,13,26,True
2013-14,00000063,ΒΑΣΙΛΙΕΒΙΤΣ Σάσα,,22,19.14,421.08,False,Manual review of blank country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,7E7C484C,2022074188,ΚΗΦΙΣΙΑ,5,26,False
2013-14,00000069,ΒΕΖΕΝΚΟΦ Αλέξανδρος,ΚΥΠΡΟΣ,25,28.17,704.25,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000005,00000005,ΑΡΗΣ,7,26,False
2013-14,58A08BB4,ΒΟΝ Τζούλιαν,ΗΠΑ,26,20.79,540.54,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000009,00000009,ΚΑΟΔ AM.GENETICS,6,26,False
2013-14,000006CA,ΒΟΥΓΙΟΥΚΑΣ Αλέξανδρος,ΕΛΛΑΔΑ,14,4.83,67.62,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000007,00000007,ΙΚΑΡΟΣ LUCY HTL,14,26,True
2013-14,4C932DB9,ΒΟΥΤΣΙΤΣΕΒΙΤΣ Γκόραν,ΣΕΡΒΙΑ,16,2.82,45.12,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,0000000C,00000012,ΠΑΟΚ,4,26,False
2013-14,0000008E,ΓΕΩΡΓΑΚΗΣ Γιώργος,ΕΛΛΑΔΑ,13,6.47,84.11,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000014,00000020,ΤΡΙΚΑΛΑ BC ARIES,11,26,True
2013-14,00000091,ΓΕΩΡΓΑΛΛΗΣ Γιάννης,ΕΛΛΑΔΑ,26,22.94,596.44,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,0000000A,00000010,ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION,10,26,True
2013-14,0000009B,ΓΙΑΝΚΟΒΙΤΣ Βλαδίμηρος,ΕΛΛΑΔΑ,25,14.46,361.5,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000001,00000001,ΠΑΝΑΘΗΝΑΪΚΟΣ AKTOR,1,26,False
2013-14,0000009F,ΓΙΑΝΝΑΚΙΔΗΣ Μιχάλης,ΕΛΛΑΔΑ,26,16.85,438.1,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000014,00000020,ΤΡΙΚΑΛΑ BC ARIES,11,26,True
2013-14,000000B7,ΓΚΑΓΚΑΛΟΥΔΗΣ Γιάννης,ΕΛΛΑΔΑ,26,30.44,791.44,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000007,00000007,ΙΚΑΡΟΣ LUCY HTL,14,26,True
2013-14,F3E4013A,ΓΚΑΜΠΡΙΕΛ Κένι,ΗΠΑ,26,29.58,769.08,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,0000000E,00000014,ΡΕΘΥΜΝΟ CRETAN KINGS,9,26,True
2013-14,C1203314,ΓΚΑΡΕΤ Ντάριους,ΗΠΑ,23,18.69,429.87,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,7E7C484C,2022074188,ΚΗΦΙΣΙΑ,5,26,False
2013-14,CC57C559,ΓΚΙΚΑΣ Νίκος,ΕΛΛΑΔΑ,21,18.95,397.95,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000005,00000005,ΑΡΗΣ,7,26,False
2013-14,00000722,ΓΚΙΣΤ Τζέιμς,ΗΠΑ,23,20.05,461.15,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000001,00000001,ΠΑΝΑΘΗΝΑΪΚΟΣ AKTOR,1,26,False
2013-14,E6C09C3A,ΓΟΥΝΤΣ Τόνι,ΗΠΑ,26,17.5,455.0,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,7E7C484C,2022074188,ΚΗΦΙΣΙΑ,5,26,False
2013-14,0000010E,ΔΑΝΑΣ Γιώργος,ΕΛΛΑΔΑ,5,2.11,10.55,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,0000000A,00000010,ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION,10,26,True
2013-14,00000110,ΔΕΔΑΣ Γιώργος,ΕΛΛΑΔΑ,26,13.38,347.88,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,0000000C,00000012,ΠΑΟΚ,4,26,False
2013-14,00000112,ΔΕΛΗΓΙΑΝΝΗΣ Χρήστος,ΕΛΛΑΔΑ,25,14.38,359.5,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000014,00000020,ΤΡΙΚΑΛΑ BC ARIES,11,26,True
2013-14,00000115,ΔΕΜΕΡΤΖΗΣ Γιάννης,ΕΛΛΑΔΑ,2,12.6,25.2,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000007,00000007,ΙΚΑΡΟΣ LUCY HTL,14,26,True
2013-14,0000071F,ΔΗΜΑΚΟΣ Γιάννης,ΕΛΛΑΔΑ,10,7.21,72.1,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,0000000B,00000011,ΠΑΝΕΛΕΥΣΙΝΙΑΚΟΣ,12,26,True
2013-14,00000728,ΔΙΑΜΑΝΤΑΚΟΣ Γιώργος,ΕΛΛΑΔΑ,1,6.85,6.85,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000001,00000001,ΠΑΝΑΘΗΝΑΪΚΟΣ AKTOR,1,26,False
2013-14,0000011A,ΔΙΑΜΑΝΤΙΔΗΣ Δημήτρης,ΕΛΛΑΔΑ,25,20.64,516.0,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000001,00000001,ΠΑΝΑΘΗΝΑΪΚΟΣ AKTOR,1,26,False
2013-14,0000011D,ΔΟΡΚΟΦΙΚΗΣ Περικλής,ΕΛΛΑΔΑ,24,18.73,449.52,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000006,00000006,ΗΛΥΣΙΑΚΟΣ,13,26,True
2013-14,56137D1A,ΕΒΑΝΣ Κρις,ΗΠΑ,25,32.76,819.0,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000014,00000020,ΤΡΙΚΑΛΑ BC ARIES,11,26,True
2013-14,00000734,ΕΖΙΟΥΚΟΥ Καλίστους,ΗΠΑ,14,23.14,323.96,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,0000000E,00000014,ΡΕΘΥΜΝΟ CRETAN KINGS,9,26,True
2013-14,00000140,ΖΑΡΑΣ Θοδωρής,ΕΛΛΑΔΑ,26,19.35,503.1,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000009,00000009,ΚΑΟΔ AM.GENETICS,6,26,False
2013-14,00000712,ΖΑΦΕΙΡΗΣ Θανάσης,ΕΛΛΑΔΑ,11,10.1,111.1,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000004,00000004,ΑΠΟΛΛΩΝ Π. CARNA,8,26,True
2013-14,0000014D,ΖΟΥΜΠΟΣ Φώτης,ΕΛΛΑΔΑ,12,4.72,56.64,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000006,00000006,ΗΛΥΣΙΑΚΟΣ,13,26,True
2013-14,00000165,ΙΩΑΝΝΟΥ Στέλιος,ΕΛΛΑΔΑ,26,21.94,570.44,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000006,00000006,ΗΛΥΣΙΑΚΟΣ,13,26,True
2013-14,00000167,ΚΑΒΒΑΔΑΣ Βασίλης,ΕΛΛΑΔΑ,19,9.83,186.77,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000002,00000002,ΟΛΥΜΠΙΑΚΟΣ,2,26,False
2013-14,C1EA96D0,ΚΑΪΛΣ Ντέιβιντ,ΗΠΑ,6,25.01,150.06,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,0000000B,00000011,ΠΑΝΕΛΕΥΣΙΝΙΑΚΟΣ,12,26,True
2013-14,0000016E,ΚΑΚΑΡΟΥΔΗΣ Κώστας,ΕΛΛΑΔΑ,6,24.08,144.48,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,0000000A,00000010,ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION,10,26,True
2013-14,00000171,ΚΑΚΙΟΥΖΗΣ Μιχάλης,ΕΛΛΑΔΑ,18,24.07,433.26,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,7E7C484C,2022074188,ΚΗΦΙΣΙΑ,5,26,False
2013-14,0000017B,ΚΑΛΑΜΠΟΚΗΣ Γιάννης,ΕΛΛΑΔΑ,24,22.57,541.68,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,0000000E,00000014,ΡΕΘΥΜΝΟ CRETAN KINGS,9,26,True
2013-14,0000017E,ΚΑΛΛΕΣ Νίκος,ΕΛΛΑΔΑ,21,5.76,120.96,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,0000000C,00000012,ΠΑΟΚ,4,26,False
2013-14,0000017C,ΚΑΛΛΙΝΙΚΙΔΗΣ Αβραάμ,ΕΛΛΑΔΑ,25,10.69,267.25,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,0000000E,00000014,ΡΕΘΥΜΝΟ CRETAN KINGS,9,26,True
2013-14,00000189,ΚΑΝΟΝΙΔΗΣ Ανδρέας,ΕΛΛΑΔΑ,19,9.18,174.42,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,0000000E,00000014,ΡΕΘΥΜΝΟ CRETAN KINGS,9,26,True
2013-14,000006C4,ΚΑΠΕΛΑΝ Ντιέγκο,ΒΟΣΝΙΑ,3,5.84,17.52,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,0000000A,00000010,ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION,10,26,True
2013-14,0000070B,ΚΑΠΕΡΩΝΗΣ Παναγιώτης,ΕΛΛΑΔΑ,14,3.4,47.6,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000004,00000004,ΑΠΟΛΛΩΝ Π. CARNA,8,26,True
2013-14,00000720,ΚΑΡΙ Ραμέλ,ΗΠΑ,21,18.84,395.64,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000001,00000001,ΠΑΝΑΘΗΝΑΪΚΟΣ AKTOR,1,26,False
2013-14,000006CC,ΚΑΡΤΕΡ Μαρκ,ΗΠΑ,25,24.2,605.0,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000003,00000003,ΠΑΝΙΩΝΙΟΣ COSMORAMA TRAVEL,3,26,False
2013-14,000001AD,ΚΑΣΕΛΑΚΗΣ Λεωνίδας,ΕΛΛΑΔΑ,26,20.83,541.58,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,0000000C,00000012,ΠΑΟΚ,4,26,False
2013-14,000001BC,ΚΑΤΣΙΒΕΛΗΣ Δημήτρης,ΕΛΛΑΔΑ,17,11.64,197.88,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000002,00000002,ΟΛΥΜΠΙΑΚΟΣ,2,26,False
2013-14,000001C1,ΚΑΥΚΗΣ Παναγιώτης,ΕΛΛΑΔΑ,24,26.39,633.36,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000006,00000006,ΗΛΥΣΙΑΚΟΣ,13,26,True
2013-14,C2D4A68B,ΚΟΛΙΝΣ Μάρντι,ΗΠΑ,14,14.98,209.72,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000002,00000002,ΟΛΥΜΠΙΑΚΟΣ,2,26,False
2013-14,CAD847E9,ΚΟΛΟΒΗΣ Ιωάννης,ΕΛΛΑΔΑ,4,0.98,3.92,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000009,00000009,ΚΑΟΔ AM.GENETICS,6,26,False
2013-14,000001EE,ΚΟΜΜΑΤΟΣ Νέστωρ,ΕΛΛΑΔΑ,19,23.34,443.46,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,0000000A,00000010,ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION,10,26,True
2013-14,000001EF,ΚΟΜΠΟΔΙΕΤΑΣ Δημήτρης,ΕΛΛΑΔΑ,17,5.08,86.36,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,7E7C484C,2022074188,ΚΗΦΙΣΙΑ,5,26,False
2013-14,CF580EB7,ΚΟΝΙΑΡΗΣ Αντώνης,ΕΛΛΑΔΑ,5,3.06,15.3,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,0000000C,00000012,ΠΑΟΚ,4,26,False
2013-14,0000020B,ΚΟΥΚΟΥΛΑΣ Μανόλης,ΕΛΛΑΔΑ,4,7.35,29.4,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,0000000A,00000010,ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION,10,26,True
2013-14,00000212,ΚΟΥΜΠΟΥΡΑΣ Φάνης,ΕΛΛΑΔΑ,26,18.04,469.04,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,0000000E,00000014,ΡΕΘΥΜΝΟ CRETAN KINGS,9,26,True
2013-14,DE3117F5,ΚΟΥΠΕΡ Ντι Τζέι,ΗΠΑ,26,30.89,803.14,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,0000000C,00000012,ΠΑΟΚ,4,26,False
2013-14,83E81253,ΚΡΟΚΕΡ Τόνι,ΗΠΑ,20,32.56,651.2,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,7E7C484C,2022074188,ΚΗΦΙΣΙΑ,5,26,False
2013-14,0000022F,ΚΥΡΙΤΣΗΣ Αλέξης,ΕΛΛΑΔΑ,22,11.66,256.52,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000003,00000003,ΠΑΝΙΩΝΙΟΣ COSMORAMA TRAVEL,3,26,False
2013-14,0000073F,ΚΩΤΤΑΣ Θωμάς,ΕΛΛΑΔΑ,1,7.72,7.72,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,0000000C,00000012,ΠΑΟΚ,4,26,False
2013-14,000006C7,ΛΑΝΓΚΦΟΡΝΤ Κέβιν,ΗΠΑ,24,18.58,445.92,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000003,00000003,ΠΑΝΙΩΝΙΟΣ COSMORAMA TRAVEL,3,26,False
2013-14,00000245,ΛΑΡΕΝΤΖΑΚΗΣ Γιαννούλης,ΕΛΛΑΔΑ,12,6.68,80.16,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000005,00000005,ΑΡΗΣ,7,26,False
2013-14,00000719,ΛΑΣΜΕ Στεφάν,ΔΗΜΟΚΡΑΤΙΑ ΓΚΑΜΠΟΝ,23,20.37,468.51,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000001,00000001,ΠΑΝΑΘΗΝΑΪΚΟΣ AKTOR,1,26,False
2013-14,00000249,ΛΑΤΟΒΙΤΣ Νταμίρ,ΣΕΡΒΙΑ,25,15.79,394.75,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,0000000E,00000014,ΡΕΘΥΜΝΟ CRETAN KINGS,9,26,True
2013-14,2F24B377,ΛΕΚΑΚΗΣ Ιωάννης,ΕΛΛΑΔΑ,3,3.67,11.01,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000014,00000020,ΤΡΙΚΑΛΑ BC ARIES,11,26,True
2013-14,00000255,ΛΙΑΚΟΠΟΥΛΟΣ Νίκος,ΕΛΛΑΔΑ,25,27.02,675.5,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,7E7C484C,2022074188,ΚΗΦΙΣΙΑ,5,26,False
2013-14,0000070D,ΛΙΑΝΟΣ Ιωάννης,ΕΛΛΑΔΑ,26,19.45,505.7,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000004,00000004,ΑΠΟΛΛΩΝ Π. CARNA,8,26,True
2013-14,000006FD,ΛΙΑΠΗΣ Μιχάλης,ΕΛΛΑΔΑ,18,2.72,48.96,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,0000000C,00000012,ΠΑΟΚ,4,26,False
2013-14,00000262,ΛΟ Έισι,ΗΠΑ,9,16.99,152.91,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000002,00000002,ΟΛΥΜΠΙΑΚΟΣ,2,26,False
2013-14,7E196AB8,ΛΟΤΖΕΣΚΙ Ματ,ΒΕΛΓΙΟ,23,22.42,515.66,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000002,00000002,ΟΛΥΜΠΙΑΚΟΣ,2,26,False
2013-14,00000277,ΜΑΓΚΟΥΝΗΣ Σπύρος,ΕΛΛΑΔΑ,7,9.56,66.92,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,0000000B,00000011,ΠΑΝΕΛΕΥΣΙΝΙΑΚΟΣ,12,26,True
2013-14,0000070A,ΜΑΚ ΚΟΛΟΥΜ Έρικ,ΗΠΑ,26,28.16,732.16,False,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000003,00000003,ΠΑΝΙΩΝΙΟΣ COSMORAMA TRAVEL,3,26,False
2013-14,0000029B,ΜΑΝΤΖΑΡΗΣ Αντώνης,ΕΛΛΑΔΑ,25,18.83,470.75,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,0000000B,00000011,ΠΑΝΕΛΕΥΣΙΝΙΑΚΟΣ,12,26,True
2013-14,0000029C,ΜΑΝΤΖΑΡΗΣ Βαγγέλης,ΕΛΛΑΔΑ,25,22.19,554.75,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000002,00000002,ΟΛΥΜΠΙΑΚΟΣ,2,26,False
2013-14,000002A2,ΜΑΝΩΛΟΠΟΥΛΟΣ Σωτήρης,ΕΛΛΑΔΑ,23,13.68,314.64,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,00000007,00000007,ΙΚΑΡΟΣ LUCY HTL,14,26,True
2013-14,000002A8,ΜΑΡΓΑΡΙΤΗΣ Βαγγέλης,ΕΛΛΑΔΑ,25,20.44,511.0,True,ESAKE country,False,https://www.esake.gr/el/action/EsakeStats?mode=2&idchampionship=46F7BA21&idseason=00000001,0000000C,00000012,ΠΑΟΚ,4,26,False
